id;eventId;classTxt;distance;climbing;controls
87748;3880;D14;2.36;0;10
87749;3880;D16;3.07;0;14
87750;3880;D18;3.75;0;15
87751;3880;D20;3.72;0;16
87752;3880;D21K;3.72;0;16
87753;3880;D21L;4.70;0;18
87754;3880;D35;3.67;0;15
87755;3880;D40;3.30;0;12
87756;3880;D45;2.85;0;12
87757;3880;D50;2.85;0;12
87758;3880;D55;2.63;0;12
87759;3880;D60;2.63;0;12
87760;3880;D65;2.17;0;11
87761;3880;D70;2.17;0;11
87762;3880;H10;1.63;0;7
87763;3880;H10L;1.88;0;7
87764;3880;H12;2.01;0;12
87765;3880;H14;3.13;0;11
87766;3880;H16;3.45;0;13
87767;3880;H18;3.88;0;15
87768;3880;H20;4.53;0;17
87769;3880;H21K;4.57;0;17
87770;3880;H21L;6.02;0;20
87771;3880;H35;4.70;0;18
87772;3880;H40;4.53;0;17
87773;3880;H45;4.53;0;17
87774;3880;H50;3.87;0;16
87775;3880;H55;3.87;0;16
87776;3880;H60;3.41;0;16
87777;3880;H65;3.41;0;16
87778;3880;H70;2.64;0;15
87779;3880;HDR;1.88;0;7
87780;3880;P;1.83;0;8
87781;3880;T;3.71;0;13
88699;3881;;0.00;0;0
78982;3881;D10N;1.50;30;6
78983;3881;D10C;1.40;35;6
78984;3881;D12C;3.10;60;10
78985;3881;D12D;2.80;50;11
78986;3881;D14C;3.60;70;14
78987;3881;D14D;3.10;70;12
78988;3881;D16C;4.20;60;13
78989;3881;D18C;5.80;120;15
78990;3881;D21C;7.00;130;22
78991;3881;D21D;4.50;70;14
78992;3881;D35C;6.20;115;19
78993;3881;D35D;4.60;75;14
78994;3881;D45C;4.80;105;15
78995;3881;D45D;3.40;55;12
78996;3881;D55C;3.60;70;12
78997;3881;D65C;3.30;50;14
78998;3881;H10N;1.50;30;6
78999;3881;H10C;1.60;40;7
79000;3881;H12C;3.40;45;12
79001;3881;H12D;2.70;55;13
79002;3881;H14C;4.90;50;15
79003;3881;H14D;3.50;65;12
79004;3881;H16C;5.60;70;19
79005;3881;H18C;6.50;110;16
79006;3881;H21C;8.00;180;27
79007;3881;H21D;5.90;90;21
79008;3881;H35C;7.70;145;19
79009;3881;H35D;5.80;120;18
79010;3881;H45C;6.80;130;21
79011;3881;H45D;5.40;105;15
79012;3881;H55C;5.70;110;17
79013;3881;H55D;4.70;70;11
79014;3881;H65C;4.10;50;16
79015;3881;H70C;2.60;35;12
79016;3881;HDR;1.50;25;7
79017;3881;P;3.30;65;13
79018;3881;T;5.80;110;19
86379;3852;D10;2.31;10;6
86380;3852;D10L;3.00;10;6
86381;3852;D12;2.89;65;8
86382;3852;D14;3.39;85;8
86383;3852;D16;4.29;145;11
86384;3852;D18;4.75;160;11
86385;3852;D20;5.13;110;11
86386;3852;D21K;4.90;140;11
86387;3852;D21L;6.69;140;15
86388;3852;D35;5.17;145;13
86389;3852;D40;4.66;130;10
86390;3852;D45;4.15;95;11
86391;3852;D50;3.77;100;10
86392;3852;D55;3.26;90;9
86393;3852;D60;3.11;50;8
86394;3852;D65;2.81;40;8
86395;3852;D70;2.77;65;7
86396;3852;H10;2.33;10;6
86397;3852;H10L;3.00;10;6
86398;3852;H12;3.24;105;8
86399;3852;H14;4.35;155;10
86400;3852;H16;5.50;150;12
86401;3852;H18;6.46;195;13
86402;3852;H20;6.95;250;13
86403;3852;H21K;7.34;235;16
86404;3852;H21L;9.93;275;21
86405;3852;H35;7.20;175;13
86406;3852;H40;6.71;180;12
86407;3852;H45;6.16;150;13
86408;3852;H50;5.65;160;13
86409;3852;H55;5.21;155;13
86410;3852;H60;4.33;125;11
86411;3852;H65;3.90;115;10
86412;3852;H70;3.40;95;10
86413;3852;HDR;3.00;10;6
86414;3852;P;3.11;60;9
86415;3852;T;5.93;150;12
78908;3882;D10N;2.65;25;6
78909;3882;D10C;2.62;20;7
78910;3882;D12C;3.08;20;9
78911;3882;D12D;2.54;20;7
78912;3882;D14C;3.38;25;11
78913;3882;D14D;2.63;20;7
78914;3882;D16C;3.47;25;14
78915;3882;D18C;3.71;25;14
78916;3882;D21C;5.46;35;18
78917;3882;D21D;4.18;25;16
78918;3882;D35C;4.61;30;16
78919;3882;D35D;3.94;25;15
78920;3882;D45C;4.00;30;13
78921;3882;D45D;3.25;20;12
78922;3882;D55C;3.53;25;12
78923;3882;D65C;2.75;20;11
78924;3882;H10N;2.53;25;6
78925;3882;H10C;2.75;20;7
78926;3882;H12C;3.38;25;10
78927;3882;H12D;2.70;20;7
78928;3882;H14C;3.81;25;13
78929;3882;H14D;2.90;20;9
78930;3882;H16C;3.93;25;14
78931;3882;H18C;4.23;30;15
78932;3882;H21C;6.31;40;23
78933;3882;H21D;4.96;30;16
78934;3882;H35C;5.67;35;18
78935;3882;H35D;4.43;25;15
78936;3882;H45C;4.98;30;18
78937;3882;H45D;3.90;20;15
78938;3882;H55C;4.33;25;15
78939;3882;H55D;3.43;20;14
78940;3882;H65C;3.62;20;14
78941;3882;H70C;3.18;15;13
78942;3882;HDR;2.68;25;6
78943;3882;P;3.16;20;9
78944;3882;T;5.27;35;16
87533;3883;D10N;2.30;150;6
87534;3883;D10C;1.80;150;6
87535;3883;D12C;2.10;150;8
87536;3883;D14C;2.70;190;9
87537;3883;D16C;4.40;230;10
87538;3883;D18C;5.00;250;12
87539;3883;D21C;6.30;285;12
87540;3883;D35C;5.00;220;10
87541;3883;D45C;4.30;210;9
87542;3883;D55C;3.90;190;8
87543;3883;H10N;2.30;150;6
87544;3883;H10C;2.00;150;9
87545;3883;H12C;2.60;180;9
87546;3883;H14C;3.30;190;8
87547;3883;H16C;5.10;260;14
87548;3883;H18C;6.30;260;13
87549;3883;H21C;7.90;350;14
87550;3883;H35C;5.50;250;12
87551;3883;H45C;4.70;200;11
87552;3883;H55C;4.30;210;10
87553;3883;H65C;2.60;110;8
87554;3883;HDR;2.30;150;6
87555;3883;P;3.50;160;9
87557;3884;D10;2.20;75;7
87580;3884;D10N;2.30;65;6
87558;3884;D12;2.90;85;9
87559;3884;D14;3.50;90;9
87560;3884;D16;3.70;165;10
87561;3884;D18;4.60;230;12
87562;3884;D21C;5.50;300;13
87563;3884;D21D;3.70;165;10
87564;3884;D35;5.10;275;13
87565;3884;D45;4.60;230;12
87566;3884;D55;3.70;150;11
87567;3884;H10;2.60;75;7
87581;3884;H10N;2.40;65;6
87568;3884;H12;3.00;85;9
87569;3884;H14;3.90;100;12
87570;3884;H16;4.60;250;11
87571;3884;H18;5.60;305;14
87572;3884;H21C;7.80;420;21
87573;3884;H21D;5.50;300;13
87574;3884;H35;6.10;300;12
87575;3884;H45;5.60;305;14
87576;3884;H55;4.60;250;11
87577;3884;H65;3.70;150;11
87578;3884;HDR;2.10;65;6
87579;3884;P;3.60;85;9
88079;3885;D10;2.20;80;7
88080;3885;D10N;2.00;125;7
88081;3885;D12;2.60;90;8
88082;3885;D14;3.30;135;11
88083;3885;D16;4.60;170;10
88084;3885;D18;5.60;180;11
88085;3885;D21C;7.30;250;16
88086;3885;D21D;4.60;175;12
88087;3885;D35;6.30;210;14
88088;3885;D45;4.20;160;10
88089;3885;D55;3.90;110;11
88090;3885;D65;3.00;105;9
88091;3885;H10;2.20;80;8
88092;3885;H10N;2.00;125;7
88093;3885;H12;3.10;115;10
88094;3885;H14;4.90;160;12
88095;3885;H16;6.10;185;15
88096;3885;H18;8.10;230;15
88097;3885;H21C;11.90;340;21
88098;3885;H21D;7.60;235;16
88099;3885;H35;8.30;240;15
88100;3885;H45;6.90;190;13
88101;3885;H55;5.10;175;13
88102;3885;H65;4.10;155;9
88103;3885;HDR;2.00;125;7
88104;3885;P;3.00;95;12
88418;3887;D10C;2.00;0;6
88419;3887;D12C;2.10;0;8
88420;3887;D14C;2.40;0;11
88421;3887;D16C;2.90;0;13
88422;3887;D18C;3.00;0;13
88423;3887;D21C;3.60;0;18
88424;3887;D35C;3.10;0;16
88426;3887;D45C;2.80;0;12
88428;3887;D55C;2.20;0;10
88429;3887;H10C;2.00;0;6
88430;3887;H12C;2.20;0;9
88431;3887;H14C;2.70;0;12
88432;3887;H16C;3.60;0;15
88433;3887;H18C;4.10;0;18
88434;3887;H21C;5.20;0;24
88435;3887;H35C;4.20;0;20
88436;3887;H45C;3.70;0;17
88437;3887;H55C;3.00;0;14
88438;3887;H65C;2.80;0;13
88439;3887;HD10N;2.00;0;5
88440;3887;HDR;2.00;0;6
88441;3887;P;2.20;0;10
87809;3888;D10C;1.80;30;7
87810;3888;D12C;2.00;50;9
87811;3888;D14C;2.90;100;13
87812;3888;D16C;2.90;115;15
87813;3888;D18C;3.30;125;15
87814;3888;D21C;4.10;150;20
87815;3888;D35C;3.50;125;17
87816;3888;D45C;2.80;70;13
87817;3888;D55C;2.70;65;14
87818;3888;H10C;1.90;30;7
87819;3888;H12C;2.10;65;10
87820;3888;H14C;3.20;110;16
87821;3888;H16C;3.60;130;18
87822;3888;H18C;3.80;155;19
87823;3888;H21C;5.10;215;25
87824;3888;H35C;4.20;160;21
87825;3888;H45C;3.50;130;17
87826;3888;H55C;3.10;105;15
87827;3888;H65C;2.70;65;12
87828;3888;HD10N;1.80;30;6
87829;3888;HDR;1.80;35;6
87830;3888;P;2.60;95;8
87831;3888;T;3.70;145;17
88315;4233;D10;1.85;45;9
88316;4233;D10L;3.32;30;12
88317;4233;D12;2.14;40;13
88318;4233;D14;2.46;75;18
88319;4233;D16;2.47;90;16
88320;4233;D18;3.31;75;21
88321;4233;D21K;2.81;75;18
88322;4233;D21L;4.36;105;22
88323;4233;D35;2.89;105;17
88324;4233;D45;2.46;75;18
88325;4233;D55;2.09;45;15
88326;4233;D65;1.79;35;12
88327;4233;D75;1.79;35;12
88328;4233;H10;1.91;45;10
88329;4233;H10L;3.32;30;12
88330;4233;H12;2.26;60;15
88331;4233;H14;2.71;55;18
88332;4233;H16;3.51;85;21
88333;4233;H18;4.36;110;23
88334;4233;H21K;3.31;75;21
88335;4233;H21L;5.20;150;25
88336;4233;H35;3.51;85;21
88337;4233;H45;3.31;75;21
88338;4233;H55;2.47;90;16
88339;4233;H65;2.27;55;16
88340;4233;H75;1.79;35;12
88341;4233;HDR;3.32;30;12
88342;4233;P;2.12;55;13
88343;4233;T3;3.01;110;19
88344;4233;T5;4.84;105;25
88112;3889;D10;2.00;20;9
88113;3889;D10L;1.70;20;7
88114;3889;D12;2.10;30;10
88115;3889;D14;2.30;30;10
88116;3889;D16;2.90;100;11
88117;3889;D18;3.30;110;15
88118;3889;D20;3.10;145;13
88119;3889;D21K;3.10;145;13
88120;3889;D21L;3.60;180;16
88121;3889;D35;3.20;130;16
88122;3889;D40;3.20;130;14
88123;3889;D45;3.10;120;14
88124;3889;D50;2.90;110;13
88125;3889;D55;2.90;100;12
88126;3889;D60;2.80;100;12
88127;3889;D65;2.80;100;12
88128;3889;D70;2.80;100;12
88129;3889;H10;2.00;20;9
88130;3889;H10L;1.70;20;7
88131;3889;H12;2.30;30;10
88132;3889;H14;2.90;100;11
88133;3889;H16;3.30;110;15
88134;3889;H18;4.30;245;17
88135;3889;H20;0.00;0;0
88136;3889;H21K;3.30;160;17
88137;3889;H21L;5.00;255;21
88138;3889;H35;4.30;245;17
88139;3889;H40;3.90;140;16
88140;3889;H45;3.20;130;16
88141;3889;H50;3.20;130;14
88142;3889;H55;3.10;120;14
88143;3889;H60;2.90;110;13
88144;3889;H65;2.90;100;12
88145;3889;H70;2.80;100;12
88146;3889;HDR;1.70;20;7
88147;3889;P2;1.90;25;8
88148;3889;T4;3.60;180;14
88285;3890;D10;1.90;0;7
88286;3890;D10L;2.19;0;5
88287;3890;D12;2.09;0;8
88288;3890;D14;2.74;0;9
88289;3890;D16;3.40;0;11
88290;3890;D18;3.79;0;15
88291;3890;D21K;3.57;0;15
88292;3890;D21L;4.32;0;16
88293;3890;D35;3.57;0;15
88294;3890;D45;3.79;0;15
88295;3890;D55;2.64;0;11
88296;3890;D65;2.20;0;11
88297;3890;D75;2.20;0;0
88298;3890;H10;1.96;0;7
88299;3890;H10L;2.19;0;5
88300;3890;H12;2.01;0;8
88301;3890;H14;3.42;0;13
88302;3890;H16;3.92;0;14
88303;3890;H18;4.32;0;16
88304;3890;H21K;4.47;0;16
88305;3890;H21L;5.40;0;24
88306;3890;H35;4.47;0;16
88307;3890;H45;4.18;0;14
88308;3890;H55;3.44;0;14
88309;3890;H65;2.64;0;11
88310;3890;H75;2.20;0;11
88311;3890;HDR;1.79;0;5
88312;3890;P;2.44;0;8
88313;3890;T3;3.28;0;14
88314;3890;T5;5.07;0;20
88367;3891;D10N;2.40;0;7
88356;3891;D10C;1.90;0;7
88357;3891;D12C;2.20;0;6
88358;3891;D14C;2.60;0;8
88359;3891;D16C;3.80;0;15
88360;3891;D18C;4.30;0;15
88361;3891;D21C;5.80;0;20
88362;3891;D35C;5.40;0;18
88363;3891;D45C;3.80;0;15
88364;3891;D55C;2.90;0;12
88366;3891;H10N;2.40;0;7
88365;3891;H10C;2.20;0;7
88368;3891;H12C;2.40;0;7
88369;3891;H14C;3.30;0;12
88370;3891;H16C;5.40;0;18
88371;3891;H18C;7.10;0;25
88372;3891;H21C;9.10;0;26
88373;3891;H35C;7.30;0;25
88374;3891;H45C;5.80;0;20
88375;3891;H55C;4.30;0;15
88376;3891;H65C;2.90;0;12
88378;3891;HDR;2.40;0;6
88377;3891;P;4.30;0;12
87366;3893;D10;2.11;40;10
87367;3893;D10N;1.99;45;13
87368;3893;D12;2.25;40;11
87369;3893;D14;2.91;80;14
87370;3893;D16;2.92;105;15
87371;3893;D18;3.70;125;17
87372;3893;D21C;4.80;200;22
87373;3893;D21D;3.61;115;17
87374;3893;D35;3.54;120;20
87375;3893;D45;2.88;90;15
87376;3893;D55;2.56;70;15
87377;3893;D65;2.46;55;13
87378;3893;H10;2.00;45;9
87379;3893;H10N;1.98;45;12
87380;3893;H12;2.37;50;12
87381;3893;H14;3.13;65;13
87382;3893;H16;3.45;100;18
87383;3893;H18;4.18;155;19
87384;3893;H21C;6.13;245;25
87385;3893;H21D;4.33;155;21
87386;3893;H35;4.54;195;20
87387;3893;H45;3.85;155;21
87388;3893;H55;3.15;100;18
87389;3893;H65;2.47;75;15
87390;3893;HDR;1.99;45;14
87391;3893;P;2.89;75;13
78834;3896;D10N;2.03;0;7
78835;3896;D10C;2.21;0;7
78836;3896;D12C;2.92;0;10
78837;3896;D12D;2.36;0;9
78838;3896;D14C;3.41;0;12
78839;3896;D14D;2.92;0;10
78840;3896;D16C;3.51;0;14
78841;3896;D18C;3.88;0;15
78842;3896;D21C;5.35;0;24
78843;3896;D21D;4.16;0;20
78844;3896;D35C;4.44;0;19
78845;3896;D35D;3.79;0;14
78846;3896;D45C;3.89;0;17
78847;3896;D45D;3.31;0;13
78848;3896;D55C;3.09;0;14
78849;3896;D65C;3.09;0;14
78850;3896;H10N;2.15;0;6
78851;3896;H10C;2.47;0;10
78852;3896;H12C;2.96;0;12
78853;3896;H12D;2.74;0;10
78854;3896;H14C;3.73;0;15
78855;3896;H14D;2.96;0;12
78856;3896;H16C;3.88;0;15
78857;3896;H18C;4.16;0;20
78858;3896;H21C;6.27;0;28
78859;3896;H21D;5.05;0;23
78860;3896;H35C;5.48;0;22
78861;3896;H35D;4.87;0;21
78862;3896;H45C;4.91;0;20
78863;3896;H45D;4.04;0;15
78864;3896;H55C;4.44;0;19
78865;3896;H55D;3.79;0;14
78866;3896;H65C;3.89;0;17
78867;3896;H70C;3.09;0;14
78868;3896;HDR;2.03;0;7
78869;3896;P;3.19;0;12
78870;3896;T;4.59;0;16
88722;3896;VRL;4.91;0;20
88176;3897;D10C;2.40;75;8
88177;3897;D12C;2.50;90;11
88178;3897;D14C;2.90;110;15
88179;3897;D16C;3.10;130;13
88184;3897;D18C;3.90;150;17
88185;3897;D21C;4.40;210;21
88182;3897;D35C;3.90;150;17
88183;3897;D45C;3.30;120;15
88186;3897;D55C;2.90;100;14
88197;3897;DH10N;2.20;70;8
88187;3897;H10C;2.40;75;8
88188;3897;H12C;2.70;100;12
88189;3897;H14C;3.10;130;13
88190;3897;H16C;3.90;160;19
88191;3897;H18C;4.40;210;21
88192;3897;H21C;5.90;260;27
88193;3897;H35C;4.90;200;23
88194;3897;H45C;4.40;180;19
88195;3897;H55C;3.30;140;18
88196;3897;H65C;2.90;100;14
88198;3897;HDR;2.20;70;8
88199;3897;P;2.60;90;13
87593;3898;D10;1.81;50;6
87594;3898;D10L;1.99;60;7
87595;3898;D12;2.42;80;7
87596;3898;D14;2.93;85;9
87597;3898;D16;3.31;115;12
87598;3898;D18;3.33;135;13
87599;3898;D21K;3.33;135;13
87600;3898;D21L;4.46;170;16
87626;3898;D35;3.21;120;12
87628;3898;D45;3.00;110;11
87605;3898;D55;2.53;90;10
87606;3898;D65;1.89;80;8
87607;3898;D75;1.90;80;8
87608;3898;H10;2.16;70;8
87609;3898;H10L;1.99;60;7
87610;3898;H12;2.96;80;9
87611;3898;H14;3.37;110;12
87612;3898;H16;3.76;165;13
87613;3898;H18;4.04;180;14
87614;3898;H21K;4.04;180;14
87615;3898;H21L;5.62;215;24
87630;3898;H35;4.30;175;16
87632;3898;H45;4.02;155;15
87620;3898;H55;3.14;160;12
87621;3898;H65;2.53;90;10
87622;3898;H75;1.89;80;8
87623;3898;HDR;2.23;90;10
87624;3898;P2;2.08;60;7
87625;3898;T4;4.15;140;15
88760;4260;D10C;2.40;85;7
88761;4260;D12C;2.30;90;8
88762;4260;D14C;3.10;125;8
88763;4260;D16C;4.40;125;10
88764;4260;D18C;5.30;135;10
88765;4260;D21C;6.60;200;12
88766;4260;D35C;5.30;135;10
88767;4260;D45C;4.80;125;11
88768;4260;D55C;3.50;100;8
88769;4260;H10C;2.20;85;7
88770;4260;H12C;2.30;90;9
88771;4260;H14C;3.50;115;9
88772;4260;H16C;5.60;150;12
88773;4260;H18C;6.50;215;13
88774;4260;H21C;9.90;260;18
88775;4260;H21D;6.90;185;14
88776;4260;H35C;7.60;200;15
88777;4260;H45C;6.40;175;12
88778;4260;H55C;4.60;155;11
88779;4260;H65C;3.40;125;8
88780;4260;HD10N;2.20;85;7
88781;4260;HDR;2.20;85;7
88782;4260;P;3.20;85;8
88783;4260;T;5.60;150;12
